Ullage  (cm.),Tank,-1,0,1,2,3,4
740,SLP,1100.6,1100.7,1100.8,1100.8,1100.9,1100.9
745,SLP,1096.1,1096.2,1096.3,1096.3,1096.4,1096.4
750,SLP,1091.6,1091.7,1091.8,1091.8,1091.8,1091.9
755,SLP,1087.1,1087.2,1087.2,1087.3,1087.3,1087.4
760,SLP,1082.6,1082.7,1082.7,1082.8,1082.8,1082.9
765,SLP,1078.1,1078.2,1078.2,1078.3,1078.3,1078.4
770,SLP,1073.6,1073.7,1073.7,1073.8,1073.8,1073.8
775,SLP,1069.1,1069.2,1069.2,1069.3,1069.3,1069.3
780,SLP,1064.6,1064.6,1064.7,1064.8,1064.8,1064.8
785,SLP,1060.1,1060.1,1060.2,1060.2,1060.3,1060.3
790,SLP,1055.6,1055.6,1055.7,1055.7,1055.8,1055.8
795,SLP,1051,1051.1,1051.2,1051.2,1051.3,1051.3
800,SLP,1046.5,1046.6,1046.7,1046.7,1046.8,1046.8
805,SLP,1042,1042.1,1042.2,1042.2,1042.3,1042.3
810,SLP,1037.5,1037.6,1037.7,1037.7,1037.7,1037.8
815,SLP,1033,1033.1,1033.1,1033.2,1033.2,1033.3
820,SLP,1028.5,1028.6,1028.6,1028.7,1028.7,1028.8
825,SLP,1024,1024.1,1024.1,1024.2,1024.2,1024.2
830,SLP,1019.5,1019.6,1019.6,1019.7,1019.7,1019.7
835,SLP,1015,1015,1015.1,1015.2,1015.2,1015.2
840,SLP,1010.5,1010.5,1010.6,1010.7,1010.7,1010.7
845,SLP,1006,1006,1006.1,1006.1,1006.2,1006.2
850,SLP,1001.5,1001.5,1001.6,1001.6,1001.7,1001.7
855,SLP,996.9,997,997.1,997.1,997.2,997.2
860,SLP,992.4,992.5,992.6,992.6,992.7,992.7
865,SLP,987.9,988,988.1,988.1,988.1,988.2
870,SLP,983.4,983.5,983.5,983.6,983.6,983.7
875,SLP,978.9,979,979,979.1,979.1,979.2
