Ullage  (cm.),Tank,-1,0,1,2,3,4
465,1P,8921.2,8917.3,8913.4,8909.5,8905.6,8901.6
470,1P,8895.5,8891.6,8887.8,8883.8,8879.9,8875.9
475,1P,8869.8,8866,8862.1,8858.2,8854.2,8850.2
480,1P,8844.2,8840.3,8836.4,8832.5,8828.6,8824.6
485,1P,8818.5,8814.7,8810.8,8806.8,8802.9,8798.9
490,1P,8792.8,8789,8785.1,8781.2,8777.2,8773.2
495,1P,8767.2,8763.3,8759.4,8755.5,8751.6,8747.6
500,1P,8741.5,8737.7,8733.8,8729.9,8725.9,8721.9
505,1P,8715.8,8712,8708.1,8704.2,8700.2,8696.2
510,1P,8690.2,8686.3,8682.4,8678.5,8674.6,8670.6
515,1P,8664.5,8660.7,8656.8,8652.9,8648.9,8644.9
520,1P,8638.8,8635,8631.1,8627.2,8623.2,8619.2
525,1P,8613.2,8609.3,8605.5,8601.5,8597.6,8593.6
530,1P,8587.5,8583.7,8579.8,8575.9,8571.9,8567.9
535,1P,8561.9,8558,8554.1,8550.2,8546.2,8542.2
540,1P,8536.2,8532.3,8528.5,8524.5,8520.6,8516.6
545,1P,8510.5,8506.7,8502.8,8498.9,8494.9,8490.9
550,1P,8484.9,8481,8477.1,8473.2,8469.2,8465.2
555,1P,8459.2,8455.4,8451.5,8447.5,8443.6,8439.6
560,1P,8433.5,8429.7,8425.8,8421.9,8417.9,8413.9
565,1P,8407.9,8404,8400.1,8396.2,8392.2,8388.2
570,1P,8382.2,8378.4,8374.5,8370.5,8366.6,8362.6
575,1P,8356.5,8352.7,8348.8,8344.9,8340.9,8336.9
580,1P,8330.9,8327,8323.1,8319.2,8315.2,8311.2
585,1P,8305.2,8301.4,8297.5,8293.6,8289.6,8285.6
590,1P,8279.6,8275.7,8271.8,8267.9,8263.9,8259.9
595,1P,8253.9,8250,8246.2,8242.2,8238.2,8234.2
600,1P,8228.2,8224.4,8220.5,8216.6,8212.6,8208.6
605,1P,8202.6,8198.7,8194.8,8190.9,8186.9,8182.9
610,1P,8176.9,8173,8169.2,8165.2,8161.2,8157.2
615,1P,8151.2,8147.4,8143.5,8139.6,8135.6,8131.6
620,1P,8125.6,8121.7,8117.8,8113.9,8109.9,8105.9
625,1P,8099.9,8096.1,8092.2,8088.2,8084.3,8080.2
630,1P,8074.2,8070.4,8066.5,8062.6,8058.6,8054.6
635,1P,8048.6,8044.7,8040.8,8036.9,8032.9,8028.9
640,1P,8022.9,8019.1,8015.2,8011.2,8007.3,8003.2
645,1P,7997.2,7993.4,7989.5,7985.6,7981.6,7977.6
650,1P,7971.6,7967.7,7963.8,7959.9,7955.9,7951.9
655,1P,7945.9,7942.1,7938.2,7934.2,7930.3,7926.2
660,1P,7920.2,7916.4,7912.5,7908.6,7904.6,7900.6
665,1P,7894.6,7890.7,7886.9,7882.9,7878.9,7874.9
670,1P,7868.9,7865.1,7861.2,7857.2,7853.3,7849.2
675,1P,7843.3,7839.4,7835.5,7831.6,7827.6,7823.6
680,1P,7817.6,7813.8,7809.9,7805.9,7801.9,7797.9
685,1P,7791.9,7788.1,7784.2,7780.3,7776.3,7772.2
690,1P,7766.3,7762.4,7758.5,7754.6,7750.6,7746.6
695,1P,7740.6,7736.8,7732.9,7728.9,7724.9,7720.9
700,1P,7714.9,7711.1,7707.2,7703.3,7699.3,7695.2
705,1P,7689.3,7685.4,7681.5,7677.6,7673.6,7669.6
710,1P,7663.6,7659.8,7655.9,7651.9,7647.9,7643.9
715,1P,7637.9,7634.1,7630.2,7626.3,7622.3,7618.2
720,1P,7612.3,7608.4,7604.5,7600.6,7596.6,7592.5
