Ullage  (cm.),Tank,-1,0,1,2,3,4
685,6S,9778.6,9792,9805.2,9818.4,9831.6,9844.6
690,6S,9744.6,9757.9,9771.2,9784.4,9797.5,9810.6
695,6S,9710.5,9723.8,9737.1,9750.3,9763.4,9776.5
700,6S,9676.5,9689.8,9703,9716.2,9729.4,9742.4
705,6S,9642.4,9655.7,9669,9682.2,9695.3,9708.4
710,6S,9608.3,9621.7,9634.9,9648.1,9661.2,9674.3
715,6S,9574.3,9587.6,9600.9,9614.1,9627.2,9640.2
720,6S,9540.2,9553.5,9566.8,9580,9593.1,9606.2
725,6S,9506.1,9519.5,9532.7,9545.9,9559.1,9572.1
730,6S,9472.1,9485.4,9498.7,9511.9,9525,9538
735,6S,9438,9451.4,9464.6,9477.8,9490.9,9504
740,6S,9404,9417.3,9430.6,9443.7,9456.9,9469.9
745,6S,9369.9,9383.2,9396.5,9409.7,9422.8,9435.8
750,6S,9335.8,9349.2,9362.4,9375.6,9388.7,9401.8
755,6S,9301.8,9315.1,9328.4,9341.6,9354.7,9367.7
760,6S,9267.7,9281.1,9294.3,9307.5,9320.6,9333.7
765,6S,9233.7,9247,9260.3,9273.4,9286.5,9299.6
770,6S,9199.6,9212.9,9226.2,9239.4,9252.5,9265.5
775,6S,9165.5,9178.9,9192.1,9205.3,9218.4,9231.5
780,6S,9131.5,9144.8,9158.1,9171.3,9184.4,9197.4
785,6S,9097.4,9110.7,9124,9137.2,9150.3,9163.3
790,6S,9063.4,9076.7,9089.9,9103.1,9116.2,9129.3
795,6S,9029.3,9042.6,9055.9,9069.1,9082.2,9095.2
800,6S,8995.2,9008.6,9021.8,9035,9048.1,9061.1
805,6S,8961.2,8974.5,8987.8,9000.9,9014,9027.1
810,6S,8927.1,8940.4,8953.7,8966.9,8980,8993
815,6S,8893,8906.4,8919.6,8932.8,8945.9,8958.9
820,6S,8859,8872.3,8885.6,8898.8,8911.9,8924.9
825,6S,8824.9,8838.3,8851.5,8864.7,8877.8,8890.8
830,6S,8790.9,8804.2,8817.5,8830.6,8843.7,8856.7
835,6S,8756.8,8770.1,8783.4,8796.6,8809.7,8822.7
840,6S,8722.7,8736.1,8749.3,8762.5,8775.6,8788.6
845,6S,8688.7,8702,8715.3,8728.4,8741.5,8754.5
850,6S,8654.6,8668,8681.2,8694.4,8707.5,8720.5
855,6S,8620.6,8633.9,8647.2,8660.3,8673.4,8686.4
860,6S,8586.5,8599.8,8613.1,8626.3,8639.4,8652.4
865,6S,8552.4,8565.8,8579,8592.2,8605.3,8618.3
870,6S,8518.4,8531.7,8545,8558.1,8571.2,8584.2
875,6S,8484.3,8497.6,8510.9,8524.1,8537.2,8550.2
880,6S,8450.2,8463.6,8476.8,8490,8503.1,8516.1
885,6S,8416.2,8429.5,8442.8,8456,8469,8482
890,6S,8382.1,8395.5,8408.7,8421.9,8435,8448
895,6S,8348.1,8361.4,8374.7,8387.8,8400.9,8413.9
900,6S,8314,8327.3,8340.6,8353.8,8366.8,8379.8
905,6S,8279.9,8293.3,8306.5,8319.7,8332.8,8345.8
910,6S,8245.9,8259.2,8272.5,8285.6,8298.7,8311.7
915,6S,8211.8,8225.2,8238.4,8251.6,8264.7,8277.6
920,6S,8177.8,8191.1,8204.4,8217.5,8230.6,8243.6
925,6S,8143.7,8157,8170.3,8183.5,8196.5,8209.5
930,6S,8109.6,8123,8136.2,8149.4,8162.5,8175.4
935,6S,8075.6,8088.9,8102.2,8115.3,8128.4,8141.4
940,6S,8041.5,8054.9,8068.1,8081.3,8094.3,8107.3
945,6S,8007.5,8020.8,8034,8047.2,8060.3,8073.3
950,6S,7973.4,7986.7,8000,8013.1,8026.2,8039.2
955,6S,7939.3,7952.7,7965.9,7979.1,7992.1,8005.1
